Time, Error Length, Energy
3.65, 2.7541711, 540.85254
3.70, 2.3776426, 564.6944
3.75, 2.0299335, 584.0896
3.80, 1.7134912, 599.5404
3.85, 1.4300357, 611.5315
3.90, 1.1807057, 620.517
3.95, 0.9662634, 626.9213
4.00, 0.78732014, 631.147
4.05, 0.64450884, 633.5795
4.10, 0.5385283, 634.5829
4.15, 0.4699795, 634.48267
4.20, 0.43894643, 633.54047
4.25, 0.44437662, 631.9265
4.30, 0.48343974, 629.7096
4.35, 0.55119586, 626.8689
4.40, 0.64084446, 623.3274
4.45, 0.7445821, 618.98755
4.50, 0.8547734, 613.7582
4.55, 0.96502477, 607.57776
4.60, 1.0708711, 600.44086
4.65, 1.1699831, 592.428
4.70, 1.2619821, 583.7144
4.75, 1.3480277, 574.53723
4.80, 1.4303404, 565.1241
4.85, 1.5117861, 555.6116
4.90, 1.5955774, 545.9974
4.95, 1.6850698, 536.14154
5.00, 1.783601, 525.80505
5.05, 1.894345, 514.69543
5.10, 2.0199897, 502.50183
5.15, 2.1621904, 488.91946
5.20, 2.3212376, 473.66156
5.25, 2.4956553, 456.4785
5.30, 2.6831584, 437.1783
5.35, 2.8810728, 415.59387
5.40, 3.0892725, 391.60126
5.45, 3.3076727, 364.91635
5.50, 3.543687, 335.3681
5.55, 3.7949462, 302.2147
5.60, 4.0809956, 265.45517
5.65, 4.379843, 224.05344
5.70, 4.716003, 177.20638
5.75, 5.1251755, 128.8223
5.80, 5.4090047, 73.092926
5.85, 5.710604, 22.190887
5.90, 6.109395, -36.259033
5.95, 6.5572486, -106.493774
6.00, 7.023369, -179.56448
6.05, 7.4330254, -251.16852
6.10, 7.749173, -315.1986
6.15, 7.9882565, -372.82193
6.20, 8.175839, -426.73645
6.25, 8.330265, -478.44305
6.30, 8.462477, -528.33716
6.35, 8.578348, -576.3668
6.40, 8.680562, -621.68176
6.45, 8.769908, -663.8097
6.50, 8.846046, -703.11536
6.55, 8.90805, -736.2861
6.60, 8.954676, -765.1983
6.65, 8.984597, -788.31915
6.70, 8.996537, -803.38574
6.75, 8.989419, -812.12366
6.80, 8.962373, -813.5403
6.85, 8.914761, -805.87036
6.90, 8.846395, -788.19055
6.95, 8.757471, -758.73004
7.00, 8.64819, -718.8368
7.05, 8.518493, -673.5225
7.10, 8.368288, -625.6482
7.15, 8.197823, -576.04816
7.20, 8.007775, -525.05084
7.25, 7.7989554, -473.01172
7.30, 7.5719805, -420.34198
7.35, 7.32714, -367.4583
7.40, 7.0645566, -314.75424
7.45, 6.7844553, -262.59918
7.50, 6.4874616, -211.35225
7.55, 6.1747856, -161.38113
7.60, 5.8482833, -113.07172
7.65, 5.510439, -66.82092
7.70, 5.1642995, -23.010986
7.75, 4.813366, 18.024612
7.80, 4.4614673, 56.034332
7.85, 4.1126227, 90.87077
7.90, 3.7708864, 122.4966
7.95, 3.4402018, 150.97568
8.00, 3.1242614, 176.45058
8.05, 2.8263834, 199.11388
8.10, 2.5494134, 219.17668
8.15, 2.2956467, 236.84222
8.20, 2.0667691, 252.28648
8.25, 1.8638284, 265.6488
8.30, 1.6872351, 277.03302
8.35, 1.5367978, 286.51892
8.40, 1.4118001, 294.17877
8.45, 1.3111188, 300.09647
8.50, 1.233384, 304.38208
8.55, 1.1771464, 307.17694
8.60, 1.1410494, 308.6464
8.65, 1.1239567, 308.96143
8.70, 1.1250352, 308.27356
8.75, 1.1437713, 306.68872
8.80, 1.1799268, 304.2482
8.85, 1.2334621, 300.92102
8.90, 1.3044512, 296.60938
8.95, 1.392998, 291.16565
9.00, 1.4991891, 284.41562
9.05, 1.6230559, 276.18182
9.10, 1.7645588, 266.3024
9.15, 1.9235566, 254.64056
9.20, 2.0997584, 241.08612
9.25, 2.2926328, 225.55183
9.30, 2.501291, 207.96759
9.35, 2.7243674, 188.27834
9.40, 2.9599433, 166.44742
9.45, 3.2055645, 142.46262
9.50, 3.4584064, 116.345375
9.55, 3.7155335, 88.15692
9.60, 3.9742098, 58.003265
9.65, 4.2322035, 26.034515
9.70, 4.4880238, -7.560013
9.75, 4.741027, -42.563293
9.80, 4.9913816, -78.74611
9.85, 5.2398095, -115.88646
9.90, 5.487213, -153.78455
9.95, 5.734166, -192.26714
10.00, 5.980376, -231.17137
10.05, 6.224248, -270.30573
10.10, 6.4627957, -309.40094
10.15, 6.6920547, -348.0802
10.20, 6.907863, -385.8719
10.25, 7.1065903, -422.25433
10.30, 7.285584, -456.71106
10.35, 7.443292, -488.77652
10.40, 7.579131, -518.0649
10.45, 7.693233, -544.27423
10.50, 7.7861576, -567.173
10.55, 7.8586426, -586.5735
10.60, 7.911414, -602.31036
10.65, 7.9450884, -614.235
10.70, 7.9601464, -622.22766
10.75, 7.956962, -626.2178
10.80, 7.9358816, -626.1915
10.85, 7.8972807, -622.1773
10.90, 7.841629, -614.21405
10.95, 7.7695146, -602.3263
11.00, 7.6816664, -586.5377
11.05, 7.578935, -566.9361
11.10, 7.462281, -543.7536
11.15, 7.332741, -517.3981
11.20, 7.1913943, -488.4048
11.25, 7.039282, -457.3431
11.30, 6.877342, -424.7365
11.35, 6.706354, -391.02563
11.40, 6.526927, -356.5727
11.45, 6.339555, -321.687
11.50, 6.1446843, -286.6505
11.55, 5.9428086, -251.73747
11.60, 5.7345552, -217.22105
11.65, 5.5207467, -183.37302
11.70, 5.302421, -150.4569
11.75, 5.0808406, -118.71979
11.80, 4.8574586, -88.38347
11.85, 4.633886, -59.636993
11.90, 4.411836, -32.631676
11.95, 4.193074, -7.477928
12.00, 3.9793546, 15.755821
12.05, 3.7723694, 37.039787
12.10, 3.5737011, 56.380405
12.15, 3.3847804, 73.81405
12.20, 3.2068558, 89.40116
12.25, 3.04098, 103.22032
12.30, 2.8880007, 115.36218
12.35, 2.7485762, 125.92395
12.40, 2.6231847, 135.00513
12.45, 2.5121586, 142.7031
12.50, 2.4157019, 149.10936
12.55, 2.3339226, 154.30663
12.60, 2.2668483, 158.36673
12.65, 2.2144413, 161.34906
12.70, 2.1766088, 163.29982
12.75, 2.153208, 164.25279
12.80, 2.1440468, 164.2293
12.85, 2.148889, 163.23918
12.90, 2.1674562, 161.28185
12.95, 2.199431, 158.34671
13.00, 2.2444644, 154.41492
13.05, 2.3021898, 149.46011
13.10, 2.3722289, 143.45027
13.15, 2.4542055, 136.34943
13.20, 2.547763, 128.11954
13.25, 2.6525724, 118.722084
13.30, 2.7683434, 108.119644
13.35, 2.8948283, 96.2758
13.40, 3.0318239, 83.156235
13.45, 3.1791582, 68.72781
13.50, 3.336674, 52.958237
13.55, 3.5042043, 35.8152
13.60, 3.681521, 17.266212
13.65, 3.8682709, -2.72081
13.70, 4.063871, -24.173843
13.75, 4.2673645, -47.110397
13.80, 4.4772854, -71.52512
13.85, 4.691589, -97.37511
13.90, 4.907726, -124.56748
13.95, 5.122883, -152.95392
14.00, 5.334271, -182.33427
14.05, 5.5393906, -212.4658
14.10, 5.736168, -243.07437
14.15, 5.9230113, -273.86472
14.20, 6.098779, -304.52982
14.25, 6.262729, -334.75873
14.30, 6.414406, -364.2422
14.35, 6.5535865, -392.67685
14.40, 6.680184, -419.7676
14.45, 6.794194, -445.22708
14.50, 6.8956523, -468.77472
14.55, 6.984583, -490.13452
14.60, 7.0610037, -509.03308
14.65, 7.1248946, -525.2022
14.70, 7.1762166, -538.38525
14.75, 7.2149034, -548.35425
14.80, 7.2408724, -554.93634
14.85, 7.2540393, -558.043
14.90, 7.2543063, -557.68964
14.95, 7.2415857, -553.99084
15.00, 7.215776, -547.1337
15.05, 7.1767707, -537.3403
15.10, 7.1244397, -524.8355
15.15, 7.05865, -509.82938
15.20, 6.9792676, -492.51544
15.25, 6.8862205, -473.07916
15.30, 6.779533, -451.711
15.35, 6.6593904, -428.6169
15.40, 6.5261927, -404.0257
15.45, 6.3805847, -378.1903
15.50, 6.223468, -351.3848
15.55, 6.055998, -323.8975
15.60, 5.87955, -296.02136
15.65, 5.695676, -268.04346
15.70, 5.5060477, -240.23596
15.75, 5.3124, -212.84734
15.80, 5.116471, -186.09775
15.85, 4.9199467, -160.17532
15.90, 4.72443, -135.23647
15.95, 4.5313935, -111.40767
16.00, 4.342175, -88.78891
16.05, 4.157964, -67.45673
16.10, 3.979809, -47.468407
16.15, 3.808622, -28.864815
16.20, 3.6452086, -11.672588
16.25, 3.490277, 4.0939255
16.30, 3.344464, 18.43145
16.35, 3.2083485, 31.347046
16.40, 3.0824678, 42.85697
16.45, 2.9673274, 52.986385
16.50, 2.863411, 61.767475
16.55, 2.771178, 69.23807
16.60, 2.6910677, 75.43968
16.65, 2.6234984, 80.41478
16.70, 2.5688593, 84.20469
16.75, 2.5275059, 86.84671
16.80, 2.4997523, 88.37242
16.85, 2.4858627, 88.805695
16.90, 2.4860406, 88.16196
16.95, 2.500424, 86.44742
17.00, 2.529068, 83.659225
17.05, 2.5719447, 79.78586
17.10, 2.628931, 74.80754
17.15, 2.6998007, 68.6974
17.20, 2.7842202, 61.422768
17.25, 2.8817334, 52.9466
17.30, 2.9917607, 43.229702
17.35, 3.1135728, 32.233665
17.40, 3.2462916, 19.924053
17.45, 3.388871, 6.2742386
17.50, 3.5400953, -8.730064
17.55, 3.6985953, -25.086506
17.60, 3.862878, -42.77249
17.65, 4.031381, -61.74168
17.70, 4.202538, -81.92303
17.75, 4.3748465, -103.219986
17.80, 4.54693, -125.51178
17.85, 4.717588, -148.65529
17.90, 4.8858047, -172.48776
17.95, 5.050756, -196.8298
18.00, 5.2117677, -221.48795
18.05, 5.3682795, -246.25827
18.10, 5.5197945, -270.92798
18.15, 5.665826, -295.2782
18.20, 5.805862, -319.0856
18.25, 5.9393396, -342.12512
18.30, 6.065638, -364.17264
18.35, 6.184079, -385.0091
18.40, 6.2939534, -404.42548
18.45, 6.3945384, -422.22833
18.50, 6.4851313, -438.24564
18.55, 6.5650616, -452.331
18.60, 6.6337166, -464.36606
18.65, 6.6905556, -474.25977
18.70, 6.73511, -481.9457
18.75, 6.7670064, -487.37906
18.80, 6.7859545, -490.53317
18.85, 6.79177, -491.3989
18.90, 6.784364, -489.9853
18.95, 6.7637734, -486.32193
19.00, 6.730139, -480.4606
19.05, 6.6837406, -472.47656
19.10, 6.624988, -462.46844
19.15, 6.554427, -450.5579
19.20, 6.47272, -436.88785
19.25, 6.380657, -421.62012
19.30, 6.279118, -404.93292
19.35, 6.1690598, -387.0168
19.40, 6.051489, -368.07086
19.45, 5.92742, -348.29745
19.50, 5.7978725, -327.8978
19.55, 5.663834, -307.06824
19.60, 5.5262485, -285.99692
19.65, 5.386008, -264.86227
19.70, 5.2439523, -243.83194
19.75, 5.1008782, -223.06233
19.80, 4.957538, -202.69807
19.85, 4.814663, -182.87216
19.90, 4.6729627, -163.70503
19.95, 4.533138, -145.30392
20.00, 4.395893, -127.76251
20.05, 4.2619333, -111.16046
20.10, 4.1319675, -95.56276
20.15, 4.0067067, -81.02023
20.20, 3.8868573, -67.56941
20.25, 3.7731173, -55.23391
20.30, 3.666162, -44.025284
20.35, 3.5666392, -33.94448
20.40, 3.4751546, -24.983673
20.45, 3.3922632, -17.127846
20.50, 3.3184595, -10.35672
20.55, 3.2541723, -4.6462345
20.60, 3.1997497, 0.029241562
20.65, 3.1554658, 3.6964054
20.70, 3.1215086, 6.380639
20.75, 3.0979831, 8.105594
20.80, 3.0849104, 8.892249
20.85, 3.0822284, 8.758252
20.90, 3.0897954, 7.717864
20.95, 3.1073968, 5.7819715
21.00, 3.1347456, 2.9584749
21.05, 3.1714914, -0.7472291
21.10, 3.2172306, -5.3309927
21.15, 3.271512, -10.789513
21.20, 3.3338516, -17.118855
21.25, 3.4037404, -24.313667
21.30, 3.4806597, -32.366226
21.35, 3.564093, -41.26557
21.40, 3.6535294, -50.996864
21.45, 3.7484784, -61.540703
21.50, 3.8484616, -72.873
21.55, 3.9530196, -84.964325
21.60, 4.0617013, -97.78003
21.65, 4.174043, -111.27969
21.70, 4.289564, -125.41722
21.75, 4.4077415, -140.1402
21.80, 4.527996, -155.38947
21.85, 4.6496744, -171.0986
21.90, 4.7720537, -187.19304
21.95, 4.8943357, -203.58961
22.00, 5.015664, -220.1963
22.05, 5.135151, -236.91196
22.10, 5.251893, -253.62689
22.15, 5.3650126, -270.2236
22.20, 5.473669, -286.57864
22.25, 5.577095, -302.56366
22.30, 5.674596, -318.04755
22.35, 5.765568, -332.8987
22.40, 5.849493, -346.98688
22.45, 5.9259458, -360.18524
22.50, 5.99458, -372.37234
22.55, 6.055126, -383.4338
22.60, 6.1073875, -393.26395
22.65, 6.151228, -401.76746
22.70, 6.186565, -408.8607
22.75, 6.2133703, -414.4728
22.80, 6.231658, -418.54868
22.85, 6.2414813, -421.0495
22.90, 6.2429194, -421.95514
22.95, 6.236088, -421.2649
23.00, 6.2211165, -418.99808
23.05, 6.198158, -415.19296
23.10, 6.1673727, -409.90527
23.15, 6.1289425, -403.20602
23.20, 6.083056, -395.1781
23.25, 6.029919, -385.9144
23.30, 5.9697533, -375.51538
23.35, 5.9028115, -364.08786
23.40, 5.8293834, -351.74353
23.45, 5.7498, -338.59836
23.50, 5.664444, -324.77203
23.55, 5.573757, -310.38678
23.60, 5.4782443, -295.5665
23.65, 5.3784676, -280.43564
23.70, 5.2750506, -265.11722
23.75, 5.168664, -249.73134
23.80, 5.060018, -234.39337
23.85, 4.949854, -219.2123
23.90, 4.838926, -204.2894
23.95, 4.7279944, -189.71716
24.00, 4.617808, -175.57866
24.05, 4.5090923, -161.94734
24.10, 4.40255, -148.88686
24.15, 4.298845, -136.4515
24.20, 4.1986003, -124.686935
24.25, 4.1023955, -113.630585
24.30, 4.010768, -103.312775
24.35, 3.9242156, -93.75733
24.40, 3.843188, -84.982605
24.45, 3.7680993, -77.00235
24.50, 3.699329, -69.82605
24.55, 3.6372173, -63.460144
24.60, 3.5820756, -57.908478
24.65, 3.534184, -53.17287
24.70, 3.4937901, -49.253677
24.75, 3.4611135, -46.15031
24.80, 3.4363375, -43.86169
24.85, 3.4196162, -42.38655
24.90, 3.4110692, -41.72395
24.95, 3.4107735, -41.873222
25.00, 3.418772, -42.834373
25.05, 3.4350553, -44.60784
25.10, 3.4595723, -47.194626
25.15, 3.4922132, -50.595844
25.20, 3.5328183, -54.81256
25.25, 3.581164, -59.844963
25.30, 3.6369667, -65.69212
25.35, 3.6998768, -72.350815
25.40, 3.7694824, -79.81491
25.45, 3.845304, -88.07418
25.50, 3.9268057, -97.11339
25.55, 4.0133915, -106.911255
25.60, 4.104422, -117.4394
25.65, 4.199218, -128.66167
25.70, 4.297078, -140.53319
25.75, 4.397287, -153.00024
25.80, 4.4991264, -165.99985
25.85, 4.6018934, -179.4599
25.90, 4.704899, -193.29948
25.95, 4.8074822, -207.42929
26.00, 4.909014, -221.75278
26.05, 5.0088944, -236.1666
26.10, 5.106552, -250.56198
26.15, 5.2014503, -264.8262
26.20, 5.293074, -278.84372
26.25, 5.3809357, -292.49783
26.30, 5.464564, -305.67233
26.35, 5.543512, -318.25345
26.40, 5.617353, -330.1312
26.45, 5.6856737, -341.20157
26.50, 5.748093, -351.36786
26.55, 5.804246, -360.54224
26.60, 5.853795, -368.64688
26.65, 5.896436, -375.61478
26.70, 5.931893, -381.39062
26.75, 5.95993, -385.93076
26.80, 5.9803543, -389.20337
26.85, 5.993016, -391.18863
26.90, 5.9978156, -391.8785
26.95, 5.994708, -391.27682
27.00, 5.9837046, -389.39902
27.05, 5.9648776, -386.27258
27.10, 5.938362, -381.93594
27.15, 5.904354, -376.43915
27.20, 5.863115, -369.84265
27.25, 5.8149676, -362.21695
27.30, 5.7602916, -353.6412
27.35, 5.6995196, -344.20264
27.40, 5.6331244, -333.9946
27.45, 5.5616207, -323.11533
27.50, 5.485556, -311.66653
27.55, 5.4054985, -299.75168
27.60, 5.3220263, -287.4743
27.65, 5.235731, -274.93756
27.70, 5.1472034, -262.2419
27.75, 5.057035, -249.48508
27.80, 4.96581, -236.7606
27.85, 4.874099, -224.1575
27.90, 4.782471, -211.75916
27.95, 4.6914797, -199.64346
28.00, 4.601665, -187.88211
28.05, 4.5135593, -176.5404
28.10, 4.427676, -165.67705
28.15, 4.344518, -155.34413
28.20, 4.26457, -145.58713
28.25, 4.188301, -136.44505
28.30, 4.1161585, -127.95061
28.35, 4.0485654, -120.130615
28.40, 3.985921, -113.006485
28.45, 3.9285908, -106.594574
28.50, 3.876913, -100.90674
28.55, 3.8311808, -95.95088
28.60, 3.7916524, -91.731384
28.65, 3.7585418, -88.25014
28.70, 3.7320158, -85.50621
28.75, 3.712195, -83.4971
28.80, 3.6991482, -82.21844
28.85, 3.6928973, -81.66479
28.90, 3.693411, -81.82953
28.95, 3.700611, -82.7051
29.00, 3.7143712, -84.28261
29.05, 3.73452, -86.55239
29.10, 3.7608457, -89.50338
29.15, 3.7930946, -93.12288
29.20, 3.8309813, -97.396484
29.25, 3.874188, -102.307526
29.30, 3.9223742, -107.83691
29.35, 3.9751775, -113.963
29.40, 4.0322165, -120.6608
29.45, 4.0931015, -127.90217
29.50, 4.157427, -135.65558
29.55, 4.224786, -143.88585
29.60, 4.2947636, -152.5541
29.65, 4.366941, -161.6179
29.70, 4.4408927, -171.03108
29.75, 4.5161915, -180.74414
29.80, 4.5924034, -190.7042
29.85, 4.669088, -200.85532
29.90, 4.745805, -211.13885
29.95, 4.822104, -221.49348
30.00, 4.897534, -231.85588
30.05, 4.9716415, -242.1609
