Time, Error Length, Energy
13.30, 0.4222676, 417.99377
13.35, 0.41453096, 418.67456
13.40, 0.4085372, 419.13336
13.45, 0.4043662, 419.36887
13.50, 0.40203965, 419.38403
13.55, 0.4015316, 419.18533
13.60, 0.40277112, 418.78223
13.65, 0.40564662, 418.18576
13.70, 0.41001844, 417.4092
13.75, 0.41572267, 416.46704
13.80, 0.42257667, 415.37555
13.85, 0.4303861, 414.1521
13.90, 0.4389517, 412.816
13.95, 0.44807568, 411.38748
14.00, 0.45756072, 409.88815
14.05, 0.4672191, 408.34033
14.10, 0.47687212, 406.76706
14.15, 0.4863533, 405.19128
14.20, 0.4955078, 403.6359
14.25, 0.50419396, 402.12357
14.30, 0.5122776, 400.6762
14.35, 0.5196375, 399.31512
14.40, 0.52615464, 398.06146
14.45, 0.5317174, 396.9352
14.50, 0.5362182, 395.95648
14.55, 0.5395575, 395.1441
14.60, 0.5416477, 394.5155
14.65, 0.54241437, 394.0856
14.70, 0.5418054, 393.86526
14.75, 0.5398021, 393.86035
14.80, 0.5364133, 394.0701
14.85, 0.53168994, 394.48663
14.90, 0.52572274, 395.09436
14.95, 0.51863897, 395.8703
15.00, 0.5106024, 396.78513
15.05, 0.5018108, 397.80457
15.10, 0.49248442, 398.89166
15.15, 0.48286158, 400.00793
15.20, 0.47318408, 401.1164
15.25, 0.46369785, 402.18213
15.30, 0.45463604, 403.17432
15.35, 0.44621322, 404.06656
15.40, 0.43862197, 404.83752
15.45, 0.432023, 405.4709
15.50, 0.42654863, 405.95486
15.55, 0.42229256, 406.28214
15.60, 0.419317, 406.4492
15.65, 0.41764966, 406.45544
15.70, 0.41728643, 406.3033
15.75, 0.4181932, 405.99725
15.80, 0.42031243, 405.5437
15.85, 0.42355868, 404.95093
15.90, 0.42783156, 404.2288
15.95, 0.43301073, 403.3886
16.00, 0.43896562, 402.4434
16.05, 0.4455555, 401.40744
16.10, 0.45263362, 400.29626
16.15, 0.4600523, 399.12686
16.20, 0.4676598, 397.91718
16.25, 0.47530705, 396.68616
16.30, 0.48284963, 395.45294
16.35, 0.49015027, 394.23755
16.40, 0.49707344, 393.06006
16.45, 0.50349104, 391.94016
16.50, 0.5092827, 390.89734
16.55, 0.51433605, 389.95084
16.60, 0.5185457, 389.1181
16.65, 0.521821, 388.41617
16.70, 0.52408075, 387.85956
16.75, 0.52526057, 387.46002
16.80, 0.52532244, 387.22638
16.85, 0.5242473, 387.1628
16.90, 0.5220431, 387.26898
16.95, 0.5187509, 387.5388
17.00, 0.51443857, 387.9612
17.05, 0.50920653, 388.5195
17.10, 0.5031806, 389.19275
17.15, 0.49651188, 389.956
17.20, 0.4893668, 390.78207
17.25, 0.48193148, 391.64246
17.30, 0.4743908, 392.5088
17.35, 0.46693662, 393.3541
17.40, 0.45975015, 394.15356
17.45, 0.4530017, 394.88553
17.50, 0.4468438, 395.5315
17.55, 0.44140977, 396.07672
17.60, 0.43680677, 396.51028
17.65, 0.43311596, 396.82422
17.70, 0.43039718, 397.0138
17.75, 0.42867965, 397.07742
17.80, 0.42796823, 397.01544
17.85, 0.42824787, 396.8307
17.90, 0.42948064, 396.52768
17.95, 0.43161106, 396.11258
18.00, 0.43456626, 395.59286
18.05, 0.43826225, 394.97763
18.10, 0.44260266, 394.2769
18.15, 0.4474831, 393.5019
18.20, 0.4527935, 392.66483
18.25, 0.45842004, 391.77893
18.30, 0.46424708, 390.858
18.35, 0.4701596, 389.9167
18.40, 0.47604015, 388.96985
18.45, 0.48178035, 388.03308
18.50, 0.48727068, 387.12155
18.55, 0.49240902, 386.25076
18.60, 0.49709606, 385.4357
18.65, 0.50124, 384.69073
18.70, 0.5047598, 384.02954
18.75, 0.50757945, 383.4646
18.80, 0.5096358, 383.0068
18.85, 0.5108787, 382.6651
18.90, 0.5112715, 382.4461
18.95, 0.51079804, 382.3534
19.00, 0.5094582, 382.38745
19.05, 0.5072758, 382.5452
19.10, 0.5042932, 382.81985
19.15, 0.50057614, 383.2011
19.20, 0.4962111, 383.67523
19.25, 0.4913002, 384.2257
19.30, 0.48596546, 384.8338
19.35, 0.48033556, 385.4796
19.40, 0.47455117, 386.14233
19.45, 0.46875376, 386.8015
19.50, 0.46308562, 387.4377
19.55, 0.45768115, 388.0331
19.60, 0.45266697, 388.57178
19.65, 0.44815528, 389.04025
19.70, 0.4442407, 389.42737
19.75, 0.4410039, 389.72495
19.80, 0.43850192, 389.9267
19.85, 0.43677637, 390.02927
19.90, 0.43584445, 390.03107
19.95, 0.43570697, 389.9329
20.00, 0.43634492, 389.73694
20.05, 0.43772513, 389.44745
20.10, 0.4397963, 389.06992
20.15, 0.4424971, 388.6112
20.20, 0.4457548, 388.0796
20.25, 0.44948548, 387.48413
20.30, 0.4536029, 386.835
20.35, 0.45801148, 386.14316
20.40, 0.46261662, 385.42053
20.45, 0.4673194, 384.6792
20.50, 0.47202387, 383.93182
20.55, 0.47663304, 383.1913
20.60, 0.48105827, 382.47028
20.65, 0.48520973, 381.78152
20.70, 0.4890063, 381.13718
20.75, 0.49237496, 380.54865
20.80, 0.49524683, 380.02655
20.85, 0.4975618, 379.58032
20.90, 0.49927294, 379.218
20.95, 0.5003439, 378.94583
21.00, 0.5007513, 378.76822
21.05, 0.5004816, 378.6874
21.10, 0.499541, 378.70316
21.15, 0.49794915, 378.81268
21.20, 0.49574032, 379.01086
21.25, 0.4929639, 379.29
21.30, 0.48968494, 379.64023
21.35, 0.4859801, 380.04974
21.40, 0.48193783, 380.5052
21.45, 0.47765455, 380.99213
21.50, 0.4732332, 381.49576
21.55, 0.46877772, 382.00107
21.60, 0.46439397, 382.49356
21.65, 0.4601837, 382.9598
21.70, 0.45624202, 383.38733
21.75, 0.452655, 383.76535
21.80, 0.44950062, 384.08466
21.85, 0.44684276, 384.33777
21.90, 0.44473174, 384.51923
21.95, 0.44320428, 384.625
22.00, 0.4422817, 384.65305
22.05, 0.44197208, 384.6028
22.10, 0.4422686, 384.47556
22.15, 0.44315082, 384.27332
22.20, 0.4445894, 384.00015
22.25, 0.44653836, 383.6609
22.30, 0.4489471, 383.2615
22.35, 0.45175537, 382.80905
22.40, 0.45489454, 382.31146
22.45, 0.4582951, 381.77728
22.50, 0.4618789, 381.216
22.55, 0.46556884, 380.63733
22.60, 0.46928605, 380.05154
22.65, 0.47295308, 379.46875
22.70, 0.4764944, 378.89978
22.75, 0.47983646, 378.35446
22.80, 0.4829109, 377.8429
22.85, 0.4856552, 377.37442
22.90, 0.48801214, 376.95752
22.95, 0.48993218, 376.59985
23.00, 0.49137795, 376.30774
23.05, 0.49231556, 376.0863
23.10, 0.49272537, 375.93872
23.15, 0.4926012, 375.8669
23.20, 0.491944, 375.87042
23.25, 0.49076986, 375.94736
23.30, 0.48910597, 376.0937
23.35, 0.48699102, 376.30344
23.40, 0.4844758, 376.56937
23.45, 0.48161864, 376.88242
23.50, 0.47849086, 377.23245
23.55, 0.47516483, 377.6089
23.60, 0.47172067, 378.00012
23.65, 0.46823803, 378.39468
23.70, 0.46479988, 378.78162
23.75, 0.46148497, 379.1502
23.80, 0.4583693, 379.4906
23.85, 0.4555193, 379.7941
23.90, 0.45299688, 380.05328
23.95, 0.45085406, 380.2619
24.00, 0.44913107, 380.4151
24.05, 0.4478589, 380.5094
24.10, 0.44705844, 380.54288
24.15, 0.44673514, 380.51465
24.20, 0.44688874, 380.4252
24.25, 0.4475046, 380.2763
24.30, 0.44856113, 380.0705
24.35, 0.4500261, 379.81192
24.40, 0.45185816, 379.50494
24.45, 0.45401323, 379.1554
24.50, 0.45644027, 378.76935
24.55, 0.45908016, 378.35367
24.60, 0.46187547, 377.91595
24.65, 0.4647641, 377.46396
24.70, 0.4676844, 377.0058
24.75, 0.47057346, 376.54953
24.80, 0.47337106, 376.1036
24.85, 0.47601822, 375.67612
24.90, 0.4784603, 375.2748
24.95, 0.48064658, 374.90695
25.00, 0.482533, 374.57925
25.05, 0.4840794, 374.2975
25.10, 0.48525274, 374.06653
25.15, 0.48603103, 373.89053
25.20, 0.48639596, 373.77167
25.25, 0.4863419, 373.71143
25.30, 0.48587158, 373.70963
25.35, 0.4849953, 373.76465
25.40, 0.48373407, 373.87354
25.45, 0.482119, 374.03192
25.50, 0.48018762, 374.2342
25.55, 0.47798467, 374.47366
25.60, 0.47556457, 374.74283
25.65, 0.47298306, 375.03342
25.70, 0.47030115, 375.33698
25.75, 0.4675834, 375.6446
25.80, 0.46488962, 375.94772
25.85, 0.462284, 376.23813
25.90, 0.45982403, 376.50806
25.95, 0.45756355, 376.75058
26.00, 0.45555353, 376.95944
26.05, 0.45383286, 377.12967
26.10, 0.45243528, 377.25696
26.15, 0.4513889, 377.33844
26.20, 0.45070997, 377.37192
26.25, 0.4504073, 377.3568
26.30, 0.4504797, 377.293
26.35, 0.45091847, 377.18173
26.40, 0.45170867, 377.0249
26.45, 0.45282474, 376.82568
26.50, 0.45423827, 376.58746
26.55, 0.4559129, 376.31482
26.60, 0.4578068, 376.01266
26.65, 0.4598767, 375.68668
26.70, 0.46207455, 375.34274
26.75, 0.46435118, 374.9872
26.80, 0.46665752, 374.62665
26.85, 0.46894184, 374.26755
26.90, 0.47115648, 373.91684
26.95, 0.47325486, 373.58054
27.00, 0.47519186, 373.2651
27.05, 0.47692695, 372.9761
27.10, 0.47842535, 372.71902
27.15, 0.47965562, 372.49814
27.20, 0.48059097, 372.31738
27.25, 0.481214, 372.17953
27.30, 0.48151064, 372.08658
27.35, 0.48148012, 372.03918
27.40, 0.48111996, 372.0374
27.45, 0.48044243, 372.07974
27.50, 0.47946236, 372.16394
27.55, 0.478206, 372.28656
27.60, 0.4767015, 372.44318
27.65, 0.47498566, 372.62897
27.70, 0.4730983, 372.83786
27.75, 0.47108516, 373.06378
27.80, 0.4689911, 373.30005
27.85, 0.46686602, 373.54013
27.90, 0.46475866, 373.77725
27.95, 0.46271577, 374.005
28.00, 0.46078548, 374.21738
28.05, 0.45900613, 374.40897
28.10, 0.45741954, 374.57474
28.15, 0.45605624, 374.7108
28.20, 0.45494416, 374.81348
28.25, 0.45410514, 374.88043
28.30, 0.45355216, 374.90994
28.35, 0.45329168, 374.90112
28.40, 0.4533271, 374.8539
28.45, 0.45365155, 374.7691
28.50, 0.45425284, 374.6482
28.55, 0.4551139, 374.49338
28.60, 0.45621118, 374.30768
28.65, 0.45751598, 374.09433
28.70, 0.45899683, 373.85757
28.75, 0.46061993, 373.60165
28.80, 0.46234795, 373.33136
28.85, 0.46413994, 373.05188
28.90, 0.46595803, 372.7683
28.95, 0.46776134, 372.48587
29.00, 0.4695105, 372.2099
29.05, 0.47117034, 371.94553
29.10, 0.4727025, 371.6976
29.15, 0.47407612, 371.47083
29.20, 0.4752627, 371.26907
29.25, 0.4762368, 371.096
29.30, 0.47697738, 370.95453
29.35, 0.47747144, 370.84677
29.40, 0.47770926, 370.77432
29.45, 0.4776864, 370.7377
29.50, 0.47740525, 370.73666
29.55, 0.4768724, 370.7702
29.60, 0.47610396, 370.8364
29.65, 0.4751168, 370.93246
29.70, 0.47393587, 371.05524
29.75, 0.47258908, 371.20068
29.80, 0.47110745, 371.3642
29.85, 0.46952623, 371.54126
29.90, 0.46788356, 371.7263
29.95, 0.46621495, 371.91452
30.00, 0.46456042, 372.10065
30.05, 0.46295702, 372.2796
